STRUCTURE,STRUCTURE_ID,STRUCTURE_NAME,freq,Time frequency,unit,Unit of measure,isced11,International Standard Classification of Education (ISCED 2011),age,Age class,sex,Sex,levels,Level,geo,Geopolitical entity (reporting),TIME_PERIOD,Time,OBS_VALUE,Observation value,OBS_FLAG,Observation status (Flag) V2 structure,CONF_STATUS,Confidentiality status (flag)
dataflow,ESTAT:HLTH_SILC_02$DV_381(1.0),"Self-perceived health by sex, age and educational attainment level",A,Annual,PC,Percentage,TOTAL,All ISCED 2011 levels,Y_GE16,16 years or over,T,Total,VG_G,Very good or good,CH,Switzerland,2013,,80.7,,,,,
dataflow,ESTAT:HLTH_SILC_02$DV_381(1.0),"Self-perceived health by sex, age and educational attainment level",A,Annual,PC,Percentage,TOTAL,All ISCED 2011 levels,Y_GE16,16 years or over,T,Total,VG_G,Very good or good,CH,Switzerland,2014,,78.4,,,,,
dataflow,ESTAT:HLTH_SILC_02$DV_381(1.0),"Self-perceived health by sex, age and educational attainment level",A,Annual,PC,Percentage,TOTAL,All ISCED 2011 levels,Y_GE16,16 years or over,T,Total,VG_G,Very good or good,CH,Switzerland,2015,,79.6,,,,,
dataflow,ESTAT:HLTH_SILC_02$DV_381(1.0),"Self-perceived health by sex, age and educational attainment level",A,Annual,PC,Percentage,TOTAL,All ISCED 2011 levels,Y_GE16,16 years or over,T,Total,VG_G,Very good or good,CH,Switzerland,2016,,77.7,,,,,
dataflow,ESTAT:HLTH_SILC_02$DV_381(1.0),"Self-perceived health by sex, age and educational attainment level",A,Annual,PC,Percentage,TOTAL,All ISCED 2011 levels,Y_GE16,16 years or over,T,Total,VG_G,Very good or good,CH,Switzerland,2017,,80.2,,,,,
dataflow,ESTAT:HLTH_SILC_02$DV_381(1.0),"Self-perceived health by sex, age and educational attainment level",A,Annual,PC,Percentage,TOTAL,All ISCED 2011 levels,Y_GE16,16 years or over,T,Total,VG_G,Very good or good,CH,Switzerland,2018,,80.7,,,,,
dataflow,ESTAT:HLTH_SILC_02$DV_381(1.0),"Self-perceived health by sex, age and educational attainment level",A,Annual,PC,Percentage,TOTAL,All ISCED 2011 levels,Y_GE16,16 years or over,T,Total,VG_G,Very good or good,CH,Switzerland,2019,,81.3,,,,,
dataflow,ESTAT:HLTH_SILC_02$DV_381(1.0),"Self-perceived health by sex, age and educational attainment level",A,Annual,PC,Percentage,TOTAL,All ISCED 2011 levels,Y_GE16,16 years or over,T,Total,VG_G,Very good or good,CH,Switzerland,2020,,83.3,,,,,
dataflow,ESTAT:HLTH_SILC_02$DV_381(1.0),"Self-perceived health by sex, age and educational attainment level",A,Annual,PC,Percentage,TOTAL,All ISCED 2011 levels,Y_GE16,16 years or over,T,Total,VG_G,Very good or good,CH,Switzerland,2021,,81.9,,,,,
dataflow,ESTAT:HLTH_SILC_02$DV_381(1.0),"Self-perceived health by sex, age and educational attainment level",A,Annual,PC,Percentage,TOTAL,All ISCED 2011 levels,Y_GE16,16 years or over,T,Total,VG_G,Very good or good,CH,Switzerland,2022,,80.2,,,,,
dataflow,ESTAT:HLTH_SILC_02$DV_381(1.0),"Self-perceived health by sex, age and educational attainment level",A,Annual,PC,Percentage,TOTAL,All ISCED 2011 levels,Y_GE16,16 years or over,T,Total,VG_G,Very good or good,CH,Switzerland,2023,,79.2,,,,,
dataflow,ESTAT:HLTH_SILC_02$DV_381(1.0),"Self-perceived health by sex, age and educational attainment level",A,Annual,PC,Percentage,TOTAL,All ISCED 2011 levels,Y_GE16,16 years or over,T,Total,VG_G,Very good or good,CY,Cyprus,2008,,77.3,,,,,
dataflow,ESTAT:HLTH_SILC_02$DV_381(1.0),"Self-perceived health by sex, age and educational attainment level",A,Annual,PC,Percentage,TOTAL,All ISCED 2011 levels,Y_GE16,16 years or over,T,Total,VG_G,Very good or good,CY,Cyprus,2009,,76.5,,,,,
dataflow,ESTAT:HLTH_SILC_02$DV_381(1.0),"Self-perceived health by sex, age and educational attainment level",A,Annual,PC,Percentage,TOTAL,All ISCED 2011 levels,Y_GE16,16 years or over,T,Total,VG_G,Very good or good,CY,Cyprus,2010,,75.2,,,,,
dataflow,ESTAT:HLTH_SILC_02$DV_381(1.0),"Self-perceived health by sex, age and educational attainment level",A,Annual,PC,Percentage,TOTAL,All ISCED 2011 levels,Y_GE16,16 years or over,T,Total,VG_G,Very good or good,CY,Cyprus,2011,,76.2,,,,,
dataflow,ESTAT:HLTH_SILC_02$DV_381(1.0),"Self-perceived health by sex, age and educational attainment level",A,Annual,PC,Percentage,TOTAL,All ISCED 2011 levels,Y_GE16,16 years or over,T,Total,VG_G,Very good or good,CY,Cyprus,2012,,77.6,,,,,
dataflow,ESTAT:HLTH_SILC_02$DV_381(1.0),"Self-perceived health by sex, age and educational attainment level",A,Annual,PC,Percentage,TOTAL,All ISCED 2011 levels,Y_GE16,16 years or over,T,Total,VG_G,Very good or good,CY,Cyprus,2013,,76.8,,,,,
dataflow,ESTAT:HLTH_SILC_02$DV_381(1.0),"Self-perceived health by sex, age and educational attainment level",A,Annual,PC,Percentage,TOTAL,All ISCED 2011 levels,Y_GE16,16 years or over,T,Total,VG_G,Very good or good,CY,Cyprus,2014,,77.7,,,,,
dataflow,ESTAT:HLTH_SILC_02$DV_381(1.0),"Self-perceived health by sex, age and educational attainment level",A,Annual,PC,Percentage,TOTAL,All ISCED 2011 levels,Y_GE16,16 years or over,T,Total,VG_G,Very good or good,CY,Cyprus,2015,,80.3,,,,,
dataflow,ESTAT:HLTH_SILC_02$DV_381(1.0),"Self-perceived health by sex, age and educational attainment level",A,Annual,PC,Percentage,TOTAL,All ISCED 2011 levels,Y_GE16,16 years or over,T,Total,VG_G,Very good or good,CY,Cyprus,2016,,78.7,,,,,
dataflow,ESTAT:HLTH_SILC_02$DV_381(1.0),"Self-perceived health by sex, age and educational attainment level",A,Annual,PC,Percentage,TOTAL,All ISCED 2011 levels,Y_GE16,16 years or over,T,Total,VG_G,Very good or good,CY,Cyprus,2017,,78.1,,,,,
dataflow,ESTAT:HLTH_SILC_02$DV_381(1.0),"Self-perceived health by sex, age and educational attainment level",A,Annual,PC,Percentage,TOTAL,All ISCED 2011 levels,Y_GE16,16 years or over,T,Total,VG_G,Very good or good,CY,Cyprus,2018,,77.8,,,,,
dataflow,ESTAT:HLTH_SILC_02$DV_381(1.0),"Self-perceived health by sex, age and educational attainment level",A,Annual,PC,Percentage,TOTAL,All ISCED 2011 levels,Y_GE16,16 years or over,T,Total,VG_G,Very good or good,CY,Cyprus,2019,,77.0,,,,,
dataflow,ESTAT:HLTH_SILC_02$DV_381(1.0),"Self-perceived health by sex, age and educational attainment level",A,Annual,PC,Percentage,TOTAL,All ISCED 2011 levels,Y_GE16,16 years or over,T,Total,VG_G,Very good or good,CY,Cyprus,2020,,77.5,,,,,
dataflow,ESTAT:HLTH_SILC_02$DV_381(1.0),"Self-perceived health by sex, age and educational attainment level",A,Annual,PC,Percentage,TOTAL,All ISCED 2011 levels,Y_GE16,16 years or over,T,Total,VG_G,Very good or good,CY,Cyprus,2021,,75.9,,,,,
dataflow,ESTAT:HLTH_SILC_02$DV_381(1.0),"Self-perceived health by sex, age and educational attainment level",A,Annual,PC,Percentage,TOTAL,All ISCED 2011 levels,Y_GE16,16 years or over,T,Total,VG_G,Very good or good,CY,Cyprus,2022,,76.1,,,,,
dataflow,ESTAT:HLTH_SILC_02$DV_381(1.0),"Self-perceived health by sex, age and educational attainment level",A,Annual,PC,Percentage,TOTAL,All ISCED 2011 levels,Y_GE16,16 years or over,T,Total,VG_G,Very good or good,CY,Cyprus,2023,,75.6,,,,,
dataflow,ESTAT:HLTH_SILC_02$DV_381(1.0),"Self-perceived health by sex, age and educational attainment level",A,Annual,PC,Percentage,TOTAL,All ISCED 2011 levels,Y_GE16,16 years or over,T,Total,VG_G,Very good or good,CY,Cyprus,2024,,75.2,,,,,
dataflow,ESTAT:HLTH_SILC_02$DV_381(1.0),"Self-perceived health by sex, age and educational attainment level",A,Annual,PC,Percentage,TOTAL,All ISCED 2011 levels,Y_GE16,16 years or over,T,Total,VG_G,Very good or good,CZ,Czechia,2008,,61.6,,,,,
dataflow,ESTAT:HLTH_SILC_02$DV_381(1.0),"Self-perceived health by sex, age and educational attainment level",A,Annual,PC,Percentage,TOTAL,All ISCED 2011 levels,Y_GE16,16 years or over,T,Total,VG_G,Very good or good,CZ,Czechia,2009,,61.3,,,,,
dataflow,ESTAT:HLTH_SILC_02$DV_381(1.0),"Self-perceived health by sex, age and educational attainment level",A,Annual,PC,Percentage,TOTAL,All ISCED 2011 levels,Y_GE16,16 years or over,T,Total,VG_G,Very good or good,CZ,Czechia,2010,,62.4,,,,,
dataflow,ESTAT:HLTH_SILC_02$DV_381(1.0),"Self-perceived health by sex, age and educational attainment level",A,Annual,PC,Percentage,TOTAL,All ISCED 2011 levels,Y_GE16,16 years or over,T,Total,VG_G,Very good or good,CZ,Czechia,2011,,59.6,,,,,
dataflow,ESTAT:HLTH_SILC_02$DV_381(1.0),"Self-perceived health by sex, age and educational attainment level",A,Annual,PC,Percentage,TOTAL,All ISCED 2011 levels,Y_GE16,16 years or over,T,Total,VG_G,Very good or good,CZ,Czechia,2012,,60.5,,,,,
dataflow,ESTAT:HLTH_SILC_02$DV_381(1.0),"Self-perceived health by sex, age and educational attainment level",A,Annual,PC,Percentage,TOTAL,All ISCED 2011 levels,Y_GE16,16 years or over,T,Total,VG_G,Very good or good,CZ,Czechia,2013,,59.7,,,,,
dataflow,ESTAT:HLTH_SILC_02$DV_381(1.0),"Self-perceived health by sex, age and educational attainment level",A,Annual,PC,Percentage,TOTAL,All ISCED 2011 levels,Y_GE16,16 years or over,T,Total,VG_G,Very good or good,CZ,Czechia,2014,,60.8,,,,,
dataflow,ESTAT:HLTH_SILC_02$DV_381(1.0),"Self-perceived health by sex, age and educational attainment level",A,Annual,PC,Percentage,TOTAL,All ISCED 2011 levels,Y_GE16,16 years or over,T,Total,VG_G,Very good or good,CZ,Czechia,2015,,61.3,,,,,
dataflow,ESTAT:HLTH_SILC_02$DV_381(1.0),"Self-perceived health by sex, age and educational attainment level",A,Annual,PC,Percentage,TOTAL,All ISCED 2011 levels,Y_GE16,16 years or over,T,Total,VG_G,Very good or good,CZ,Czechia,2016,,60.4,,,,,
dataflow,ESTAT:HLTH_SILC_02$DV_381(1.0),"Self-perceived health by sex, age and educational attainment level",A,Annual,PC,Percentage,TOTAL,All ISCED 2011 levels,Y_GE16,16 years or over,T,Total,VG_G,Very good or good,CZ,Czechia,2017,,61.9,,,,,
dataflow,ESTAT:HLTH_SILC_02$DV_381(1.0),"Self-perceived health by sex, age and educational attainment level",A,Annual,PC,Percentage,TOTAL,All ISCED 2011 levels,Y_GE16,16 years or over,T,Total,VG_G,Very good or good,CZ,Czechia,2018,,62.1,,,,,
dataflow,ESTAT:HLTH_SILC_02$DV_381(1.0),"Self-perceived health by sex, age and educational attainment level",A,Annual,PC,Percentage,TOTAL,All ISCED 2011 levels,Y_GE16,16 years or over,T,Total,VG_G,Very good or good,CZ,Czechia,2019,,62.0,,,,,
dataflow,ESTAT:HLTH_SILC_02$DV_381(1.0),"Self-perceived health by sex, age and educational attainment level",A,Annual,PC,Percentage,TOTAL,All ISCED 2011 levels,Y_GE16,16 years or over,T,Total,VG_G,Very good or good,CZ,Czechia,2020,,63.4,,,,,
dataflow,ESTAT:HLTH_SILC_02$DV_381(1.0),"Self-perceived health by sex, age and educational attainment level",A,Annual,PC,Percentage,TOTAL,All ISCED 2011 levels,Y_GE16,16 years or over,T,Total,VG_G,Very good or good,CZ,Czechia,2021,,67.8,,,,,
dataflow,ESTAT:HLTH_SILC_02$DV_381(1.0),"Self-perceived health by sex, age and educational attainment level",A,Annual,PC,Percentage,TOTAL,All ISCED 2011 levels,Y_GE16,16 years or over,T,Total,VG_G,Very good or good,CZ,Czechia,2022,,68.0,,,,,
dataflow,ESTAT:HLTH_SILC_02$DV_381(1.0),"Self-perceived health by sex, age and educational attainment level",A,Annual,PC,Percentage,TOTAL,All ISCED 2011 levels,Y_GE16,16 years or over,T,Total,VG_G,Very good or good,CZ,Czechia,2023,,66.5,,,,,
dataflow,ESTAT:HLTH_SILC_02$DV_381(1.0),"Self-perceived health by sex, age and educational attainment level",A,Annual,PC,Percentage,TOTAL,All ISCED 2011 levels,Y_GE16,16 years or over,T,Total,VG_G,Very good or good,CZ,Czechia,2024,,66.4,,,,,
dataflow,ESTAT:HLTH_SILC_02$DV_381(1.0),"Self-perceived health by sex, age and educational attainment level",A,Annual,PC,Percentage,TOTAL,All ISCED 2011 levels,Y_GE16,16 years or over,T,Total,VG_G,Very good or good,DE,Germany,2008,,64.6,,,,,
dataflow,ESTAT:HLTH_SILC_02$DV_381(1.0),"Self-perceived health by sex, age and educational attainment level",A,Annual,PC,Percentage,TOTAL,All ISCED 2011 levels,Y_GE16,16 years or over,T,Total,VG_G,Very good or good,DE,Germany,2009,,65.2,,,,,
dataflow,ESTAT:HLTH_SILC_02$DV_381(1.0),"Self-perceived health by sex, age and educational attainment level",A,Annual,PC,Percentage,TOTAL,All ISCED 2011 levels,Y_GE16,16 years or over,T,Total,VG_G,Very good or good,DE,Germany,2010,,65.3,,,,,
dataflow,ESTAT:HLTH_SILC_02$DV_381(1.0),"Self-perceived health by sex, age and educational attainment level",A,Annual,PC,Percentage,TOTAL,All ISCED 2011 levels,Y_GE16,16 years or over,T,Total,VG_G,Very good or good,DE,Germany,2011,,64.8,,,,,
dataflow,ESTAT:HLTH_SILC_02$DV_381(1.0),"Self-perceived health by sex, age and educational attainment level",A,Annual,PC,Percentage,TOTAL,All ISCED 2011 levels,Y_GE16,16 years or over,T,Total,VG_G,Very good or good,DE,Germany,2012,,65.4,,,,,
dataflow,ESTAT:HLTH_SILC_02$DV_381(1.0),"Self-perceived health by sex, age and educational attainment level",A,Annual,PC,Percentage,TOTAL,All ISCED 2011 levels,Y_GE16,16 years or over,T,Total,VG_G,Very good or good,DE,Germany,2013,,64.9,,,,,
dataflow,ESTAT:HLTH_SILC_02$DV_381(1.0),"Self-perceived health by sex, age and educational attainment level",A,Annual,PC,Percentage,TOTAL,All ISCED 2011 levels,Y_GE16,16 years or over,T,Total,VG_G,Very good or good,DE,Germany,2014,,65.2,,,,,
dataflow,ESTAT:HLTH_SILC_02$DV_381(1.0),"Self-perceived health by sex, age and educational attainment level",A,Annual,PC,Percentage,TOTAL,All ISCED 2011 levels,Y_GE16,16 years or over,T,Total,VG_G,Very good or good,DE,Germany,2015,,64.6,,,,,
dataflow,ESTAT:HLTH_SILC_02$DV_381(1.0),"Self-perceived health by sex, age and educational attainment level",A,Annual,PC,Percentage,TOTAL,All ISCED 2011 levels,Y_GE16,16 years or over,T,Total,VG_G,Very good or good,DE,Germany,2016,,65.2,,,,,
dataflow,ESTAT:HLTH_SILC_02$DV_381(1.0),"Self-perceived health by sex, age and educational attainment level",A,Annual,PC,Percentage,TOTAL,All ISCED 2011 levels,Y_GE16,16 years or over,T,Total,VG_G,Very good or good,DE,Germany,2017,,65.5,,,,,
dataflow,ESTAT:HLTH_SILC_02$DV_381(1.0),"Self-perceived health by sex, age and educational attainment level",A,Annual,PC,Percentage,TOTAL,All ISCED 2011 levels,Y_GE16,16 years or over,T,Total,VG_G,Very good or good,DE,Germany,2018,,65.5,,,,,
dataflow,ESTAT:HLTH_SILC_02$DV_381(1.0),"Self-perceived health by sex, age and educational attainment level",A,Annual,PC,Percentage,TOTAL,All ISCED 2011 levels,Y_GE16,16 years or over,T,Total,VG_G,Very good or good,DE,Germany,2019,,65.5,,,,,
dataflow,ESTAT:HLTH_SILC_02$DV_381(1.0),"Self-perceived health by sex, age and educational attainment level",A,Annual,PC,Percentage,TOTAL,All ISCED 2011 levels,Y_GE16,16 years or over,T,Total,VG_G,Very good or good,DE,Germany,2020,,63.9,,b,break in time series,,
dataflow,ESTAT:HLTH_SILC_02$DV_381(1.0),"Self-perceived health by sex, age and educational attainment level",A,Annual,PC,Percentage,TOTAL,All ISCED 2011 levels,Y_GE16,16 years or over,T,Total,VG_G,Very good or good,DE,Germany,2021,,63.0,,,,,
dataflow,ESTAT:HLTH_SILC_02$DV_381(1.0),"Self-perceived health by sex, age and educational attainment level",A,Annual,PC,Percentage,TOTAL,All ISCED 2011 levels,Y_GE16,16 years or over,T,Total,VG_G,Very good or good,DE,Germany,2022,,64.2,,,,,
dataflow,ESTAT:HLTH_SILC_02$DV_381(1.0),"Self-perceived health by sex, age and educational attainment level",A,Annual,PC,Percentage,TOTAL,All ISCED 2011 levels,Y_GE16,16 years or over,T,Total,VG_G,Very good or good,DE,Germany,2023,,65.6,,e,estimated,,
dataflow,ESTAT:HLTH_SILC_02$DV_381(1.0),"Self-perceived health by sex, age and educational attainment level",A,Annual,PC,Percentage,TOTAL,All ISCED 2011 levels,Y_GE16,16 years or over,T,Total,VG_G,Very good or good,DE,Germany,2024,,64.7,,,,,
dataflow,ESTAT:HLTH_SILC_02$DV_381(1.0),"Self-perceived health by sex, age and educational attainment level",A,Annual,PC,Percentage,TOTAL,All ISCED 2011 levels,Y_GE16,16 years or over,T,Total,VG_G,Very good or good,DK,Denmark,2008,,74.8,,,,,
dataflow,ESTAT:HLTH_SILC_02$DV_381(1.0),"Self-perceived health by sex, age and educational attainment level",A,Annual,PC,Percentage,TOTAL,All ISCED 2011 levels,Y_GE16,16 years or over,T,Total,VG_G,Very good or good,DK,Denmark,2009,,72.8,,,,,
dataflow,ESTAT:HLTH_SILC_02$DV_381(1.0),"Self-perceived health by sex, age and educational attainment level",A,Annual,PC,Percentage,TOTAL,All ISCED 2011 levels,Y_GE16,16 years or over,T,Total,VG_G,Very good or good,DK,Denmark,2010,,71.6,,,,,
dataflow,ESTAT:HLTH_SILC_02$DV_381(1.0),"Self-perceived health by sex, age and educational attainment level",A,Annual,PC,Percentage,TOTAL,All ISCED 2011 levels,Y_GE16,16 years or over,T,Total,VG_G,Very good or good,DK,Denmark,2011,,72.0,,,,,
dataflow,ESTAT:HLTH_SILC_02$DV_381(1.0),"Self-perceived health by sex, age and educational attainment level",A,Annual,PC,Percentage,TOTAL,All ISCED 2011 levels,Y_GE16,16 years or over,T,Total,VG_G,Very good or good,DK,Denmark,2012,,71.2,,,,,
dataflow,ESTAT:HLTH_SILC_02$DV_381(1.0),"Self-perceived health by sex, age and educational attainment level",A,Annual,PC,Percentage,TOTAL,All ISCED 2011 levels,Y_GE16,16 years or over,T,Total,VG_G,Very good or good,DK,Denmark,2013,,72.6,,,,,
dataflow,ESTAT:HLTH_SILC_02$DV_381(1.0),"Self-perceived health by sex, age and educational attainment level",A,Annual,PC,Percentage,TOTAL,All ISCED 2011 levels,Y_GE16,16 years or over,T,Total,VG_G,Very good or good,DK,Denmark,2014,,72.5,,,,,
dataflow,ESTAT:HLTH_SILC_02$DV_381(1.0),"Self-perceived health by sex, age and educational attainment level",A,Annual,PC,Percentage,TOTAL,All ISCED 2011 levels,Y_GE16,16 years or over,T,Total,VG_G,Very good or good,DK,Denmark,2015,,71.5,,,,,
dataflow,ESTAT:HLTH_SILC_02$DV_381(1.0),"Self-perceived health by sex, age and educational attainment level",A,Annual,PC,Percentage,TOTAL,All ISCED 2011 levels,Y_GE16,16 years or over,T,Total,VG_G,Very good or good,DK,Denmark,2016,,71.3,,,,,
dataflow,ESTAT:HLTH_SILC_02$DV_381(1.0),"Self-perceived health by sex, age and educational attainment level",A,Annual,PC,Percentage,TOTAL,All ISCED 2011 levels,Y_GE16,16 years or over,T,Total,VG_G,Very good or good,DK,Denmark,2017,,71.2,,,,,
dataflow,ESTAT:HLTH_SILC_02$DV_381(1.0),"Self-perceived health by sex, age and educational attainment level",A,Annual,PC,Percentage,TOTAL,All ISCED 2011 levels,Y_GE16,16 years or over,T,Total,VG_G,Very good or good,DK,Denmark,2018,,71.3,,,,,
dataflow,ESTAT:HLTH_SILC_02$DV_381(1.0),"Self-perceived health by sex, age and educational attainment level",A,Annual,PC,Percentage,TOTAL,All ISCED 2011 levels,Y_GE16,16 years or over,T,Total,VG_G,Very good or good,DK,Denmark,2019,,69.7,,,,,
dataflow,ESTAT:HLTH_SILC_02$DV_381(1.0),"Self-perceived health by sex, age and educational attainment level",A,Annual,PC,Percentage,TOTAL,All ISCED 2011 levels,Y_GE16,16 years or over,T,Total,VG_G,Very good or good,DK,Denmark,2020,,71.3,,,,,
dataflow,ESTAT:HLTH_SILC_02$DV_381(1.0),"Self-perceived health by sex, age and educational attainment level",A,Annual,PC,Percentage,TOTAL,All ISCED 2011 levels,Y_GE16,16 years or over,T,Total,VG_G,Very good or good,DK,Denmark,2021,,67.2,,,,,
dataflow,ESTAT:HLTH_SILC_02$DV_381(1.0),"Self-perceived health by sex, age and educational attainment level",A,Annual,PC,Percentage,TOTAL,All ISCED 2011 levels,Y_GE16,16 years or over,T,Total,VG_G,Very good or good,DK,Denmark,2022,,63.2,,,,,
dataflow,ESTAT:HLTH_SILC_02$DV_381(1.0),"Self-perceived health by sex, age and educational attainment level",A,Annual,PC,Percentage,TOTAL,All ISCED 2011 levels,Y_GE16,16 years or over,T,Total,VG_G,Very good or good,DK,Denmark,2023,,64.5,,,,,
dataflow,ESTAT:HLTH_SILC_02$DV_381(1.0),"Self-perceived health by sex, age and educational attainment level",A,Annual,PC,Percentage,TOTAL,All ISCED 2011 levels,Y_GE16,16 years or over,T,Total,VG_G,Very good or good,DK,Denmark,2024,,68.1,,,,,
dataflow,ESTAT:HLTH_SILC_02$DV_381(1.0),"Self-perceived health by sex, age and educational attainment level",A,Annual,PC,Percentage,TOTAL,All ISCED 2011 levels,Y_GE16,16 years or over,T,Total,VG_G,Very good or good,EA,"Euro area (EA11-1999, EA12-2001, EA13-2007, EA15-2008, EA16-2009, EA17-2011, EA18-2014, EA19-2015, EA20-2023)",2008,,68.4,,,,,
dataflow,ESTAT:HLTH_SILC_02$DV_381(1.0),"Self-perceived health by sex, age and educational attainment level",A,Annual,PC,Percentage,TOTAL,All ISCED 2011 levels,Y_GE16,16 years or over,T,Total,VG_G,Very good or good,EA,"Euro area (EA11-1999, EA12-2001, EA13-2007, EA15-2008, EA16-2009, EA17-2011, EA18-2014, EA19-2015, EA20-2023)",2009,,68.0,,,,,
dataflow,ESTAT:HLTH_SILC_02$DV_381(1.0),"Self-perceived health by sex, age and educational attainment level",A,Annual,PC,Percentage,TOTAL,All ISCED 2011 levels,Y_GE16,16 years or over,T,Total,VG_G,Very good or good,EA,"Euro area (EA11-1999, EA12-2001, EA13-2007, EA15-2008, EA16-2009, EA17-2011, EA18-2014, EA19-2015, EA20-2023)",2010,,68.5,,,,,
dataflow,ESTAT:HLTH_SILC_02$DV_381(1.0),"Self-perceived health by sex, age and educational attainment level",A,Annual,PC,Percentage,TOTAL,All ISCED 2011 levels,Y_GE16,16 years or over,T,Total,VG_G,Very good or good,EA,"Euro area (EA11-1999, EA12-2001, EA13-2007, EA15-2008, EA16-2009, EA17-2011, EA18-2014, EA19-2015, EA20-2023)",2011,,68.7,,,,,
dataflow,ESTAT:HLTH_SILC_02$DV_381(1.0),"Self-perceived health by sex, age and educational attainment level",A,Annual,PC,Percentage,TOTAL,All ISCED 2011 levels,Y_GE16,16 years or over,T,Total,VG_G,Very good or good,EA,"Euro area (EA11-1999, EA12-2001, EA13-2007, EA15-2008, EA16-2009, EA17-2011, EA18-2014, EA19-2015, EA20-2023)",2012,,69.5,,e,estimated,,
dataflow,ESTAT:HLTH_SILC_02$DV_381(1.0),"Self-perceived health by sex, age and educational attainment level",A,Annual,PC,Percentage,TOTAL,All ISCED 2011 levels,Y_GE16,16 years or over,T,Total,VG_G,Very good or good,EA,"Euro area (EA11-1999, EA12-2001, EA13-2007, EA15-2008, EA16-2009, EA17-2011, EA18-2014, EA19-2015, EA20-2023)",2013,,68.2,,e,estimated,,
dataflow,ESTAT:HLTH_SILC_02$DV_381(1.0),"Self-perceived health by sex, age and educational attainment level",A,Annual,PC,Percentage,TOTAL,All ISCED 2011 levels,Y_GE16,16 years or over,T,Total,VG_G,Very good or good,EA,"Euro area (EA11-1999, EA12-2001, EA13-2007, EA15-2008, EA16-2009, EA17-2011, EA18-2014, EA19-2015, EA20-2023)",2014,,68.4,,e,estimated,,
dataflow,ESTAT:HLTH_SILC_02$DV_381(1.0),"Self-perceived health by sex, age and educational attainment level",A,Annual,PC,Percentage,TOTAL,All ISCED 2011 levels,Y_GE16,16 years or over,T,Total,VG_G,Very good or good,EA,"Euro area (EA11-1999, EA12-2001, EA13-2007, EA15-2008, EA16-2009, EA17-2011, EA18-2014, EA19-2015, EA20-2023)",2015,,67.6,,e,estimated,,
dataflow,ESTAT:HLTH_SILC_02$DV_381(1.0),"Self-perceived health by sex, age and educational attainment level",A,Annual,PC,Percentage,TOTAL,All ISCED 2011 levels,Y_GE16,16 years or over,T,Total,VG_G,Very good or good,EA,"Euro area (EA11-1999, EA12-2001, EA13-2007, EA15-2008, EA16-2009, EA17-2011, EA18-2014, EA19-2015, EA20-2023)",2016,,68.4,,e,estimated,,
dataflow,ESTAT:HLTH_SILC_02$DV_381(1.0),"Self-perceived health by sex, age and educational attainment level",A,Annual,PC,Percentage,TOTAL,All ISCED 2011 levels,Y_GE16,16 years or over,T,Total,VG_G,Very good or good,EA,"Euro area (EA11-1999, EA12-2001, EA13-2007, EA15-2008, EA16-2009, EA17-2011, EA18-2014, EA19-2015, EA20-2023)",2017,,70.1,,e,estimated,,
dataflow,ESTAT:HLTH_SILC_02$DV_381(1.0),"Self-perceived health by sex, age and educational attainment level",A,Annual,PC,Percentage,TOTAL,All ISCED 2011 levels,Y_GE16,16 years or over,T,Total,VG_G,Very good or good,EA,"Euro area (EA11-1999, EA12-2001, EA13-2007, EA15-2008, EA16-2009, EA17-2011, EA18-2014, EA19-2015, EA20-2023)",2018,,69.5,,e,estimated,,
dataflow,ESTAT:HLTH_SILC_02$DV_381(1.0),"Self-perceived health by sex, age and educational attainment level",A,Annual,PC,Percentage,TOTAL,All ISCED 2011 levels,Y_GE16,16 years or over,T,Total,VG_G,Very good or good,EA,"Euro area (EA11-1999, EA12-2001, EA13-2007, EA15-2008, EA16-2009, EA17-2011, EA18-2014, EA19-2015, EA20-2023)",2019,,69.6,,,,,
dataflow,ESTAT:HLTH_SILC_02$DV_381(1.0),"Self-perceived health by sex, age and educational attainment level",A,Annual,PC,Percentage,TOTAL,All ISCED 2011 levels,Y_GE16,16 years or over,T,Total,VG_G,Very good or good,EA,"Euro area (EA11-1999, EA12-2001, EA13-2007, EA15-2008, EA16-2009, EA17-2011, EA18-2014, EA19-2015, EA20-2023)",2020,,70.3,,e,estimated,,
dataflow,ESTAT:HLTH_SILC_02$DV_381(1.0),"Self-perceived health by sex, age and educational attainment level",A,Annual,PC,Percentage,TOTAL,All ISCED 2011 levels,Y_GE16,16 years or over,T,Total,VG_G,Very good or good,EA,"Euro area (EA11-1999, EA12-2001, EA13-2007, EA15-2008, EA16-2009, EA17-2011, EA18-2014, EA19-2015, EA20-2023)",2021,,69.5,,,,,
dataflow,ESTAT:HLTH_SILC_02$DV_381(1.0),"Self-perceived health by sex, age and educational attainment level",A,Annual,PC,Percentage,TOTAL,All ISCED 2011 levels,Y_GE16,16 years or over,T,Total,VG_G,Very good or good,EA18,Euro area - 18 countries (2014),2008,,68.1,,,,,
dataflow,ESTAT:HLTH_SILC_02$DV_381(1.0),"Self-perceived health by sex, age and educational attainment level",A,Annual,PC,Percentage,TOTAL,All ISCED 2011 levels,Y_GE16,16 years or over,T,Total,VG_G,Very good or good,EA18,Euro area - 18 countries (2014),2009,,67.8,,,,,
