STRUCTURE,STRUCTURE_ID,STRUCTURE_NAME,freq,Time frequency,sex,Sex,age,Age class,unit,Unit of measure,isced11,International Standard Classification of Education (ISCED 2011),geo,Geopolitical entity (reporting),TIME_PERIOD,Time,OBS_VALUE,Observation value,OBS_FLAG,Observation status (Flag) V2 structure,CONF_STATUS,Confidentiality status (flag)
dataflow,ESTAT:EDAT_LFSE_03$DV_598(1.0),"Population by educational attainment level, sex and age (%) - main indicators",A,Annual,T,Total,Y15-64,From 15 to 64 years,PC,Percentage,ED5-8,Tertiary education (levels 5-8),RS,Serbia,2017,,19.8,,,,,
dataflow,ESTAT:EDAT_LFSE_03$DV_598(1.0),"Population by educational attainment level, sex and age (%) - main indicators",A,Annual,T,Total,Y15-64,From 15 to 64 years,PC,Percentage,ED5-8,Tertiary education (levels 5-8),RS,Serbia,2018,,20.4,,,,,
dataflow,ESTAT:EDAT_LFSE_03$DV_598(1.0),"Population by educational attainment level, sex and age (%) - main indicators",A,Annual,T,Total,Y15-64,From 15 to 64 years,PC,Percentage,ED5-8,Tertiary education (levels 5-8),RS,Serbia,2019,,20.6,,,,,
dataflow,ESTAT:EDAT_LFSE_03$DV_598(1.0),"Population by educational attainment level, sex and age (%) - main indicators",A,Annual,T,Total,Y15-64,From 15 to 64 years,PC,Percentage,ED5-8,Tertiary education (levels 5-8),RS,Serbia,2020,,21.0,,,,,
dataflow,ESTAT:EDAT_LFSE_03$DV_598(1.0),"Population by educational attainment level, sex and age (%) - main indicators",A,Annual,T,Total,Y15-64,From 15 to 64 years,PC,Percentage,ED5-8,Tertiary education (levels 5-8),RS,Serbia,2021,,22.0,,b,break in time series,,
dataflow,ESTAT:EDAT_LFSE_03$DV_598(1.0),"Population by educational attainment level, sex and age (%) - main indicators",A,Annual,T,Total,Y15-64,From 15 to 64 years,PC,Percentage,ED5-8,Tertiary education (levels 5-8),RS,Serbia,2022,,22.6,,,,,
dataflow,ESTAT:EDAT_LFSE_03$DV_598(1.0),"Population by educational attainment level, sex and age (%) - main indicators",A,Annual,T,Total,Y15-64,From 15 to 64 years,PC,Percentage,ED5-8,Tertiary education (levels 5-8),RS,Serbia,2023,,23.3,,,,,
dataflow,ESTAT:EDAT_LFSE_03$DV_598(1.0),"Population by educational attainment level, sex and age (%) - main indicators",A,Annual,T,Total,Y15-64,From 15 to 64 years,PC,Percentage,ED5-8,Tertiary education (levels 5-8),RS,Serbia,2024,,24.7,,,,,
dataflow,ESTAT:EDAT_LFSE_03$DV_598(1.0),"Population by educational attainment level, sex and age (%) - main indicators",A,Annual,T,Total,Y15-64,From 15 to 64 years,PC,Percentage,ED5-8,Tertiary education (levels 5-8),SE,Sweden,2015,,34.0,,,,,
dataflow,ESTAT:EDAT_LFSE_03$DV_598(1.0),"Population by educational attainment level, sex and age (%) - main indicators",A,Annual,T,Total,Y15-64,From 15 to 64 years,PC,Percentage,ED5-8,Tertiary education (levels 5-8),SE,Sweden,2016,,35.3,,,,,
dataflow,ESTAT:EDAT_LFSE_03$DV_598(1.0),"Population by educational attainment level, sex and age (%) - main indicators",A,Annual,T,Total,Y15-64,From 15 to 64 years,PC,Percentage,ED5-8,Tertiary education (levels 5-8),SE,Sweden,2017,,36.0,,,,,
dataflow,ESTAT:EDAT_LFSE_03$DV_598(1.0),"Population by educational attainment level, sex and age (%) - main indicators",A,Annual,T,Total,Y15-64,From 15 to 64 years,PC,Percentage,ED5-8,Tertiary education (levels 5-8),SE,Sweden,2018,,37.1,,b,break in time series,,
dataflow,ESTAT:EDAT_LFSE_03$DV_598(1.0),"Population by educational attainment level, sex and age (%) - main indicators",A,Annual,T,Total,Y15-64,From 15 to 64 years,PC,Percentage,ED5-8,Tertiary education (levels 5-8),SE,Sweden,2019,,37.8,,,,,
dataflow,ESTAT:EDAT_LFSE_03$DV_598(1.0),"Population by educational attainment level, sex and age (%) - main indicators",A,Annual,T,Total,Y15-64,From 15 to 64 years,PC,Percentage,ED5-8,Tertiary education (levels 5-8),SE,Sweden,2020,,38.3,,,,,
dataflow,ESTAT:EDAT_LFSE_03$DV_598(1.0),"Population by educational attainment level, sex and age (%) - main indicators",A,Annual,T,Total,Y15-64,From 15 to 64 years,PC,Percentage,ED5-8,Tertiary education (levels 5-8),SE,Sweden,2021,,39.6,,b,break in time series,,
dataflow,ESTAT:EDAT_LFSE_03$DV_598(1.0),"Population by educational attainment level, sex and age (%) - main indicators",A,Annual,T,Total,Y15-64,From 15 to 64 years,PC,Percentage,ED5-8,Tertiary education (levels 5-8),SE,Sweden,2022,,41.1,,,,,
dataflow,ESTAT:EDAT_LFSE_03$DV_598(1.0),"Population by educational attainment level, sex and age (%) - main indicators",A,Annual,T,Total,Y15-64,From 15 to 64 years,PC,Percentage,ED5-8,Tertiary education (levels 5-8),SE,Sweden,2023,,41.9,,,,,
dataflow,ESTAT:EDAT_LFSE_03$DV_598(1.0),"Population by educational attainment level, sex and age (%) - main indicators",A,Annual,T,Total,Y15-64,From 15 to 64 years,PC,Percentage,ED5-8,Tertiary education (levels 5-8),SE,Sweden,2024,,42.8,,,,,
dataflow,ESTAT:EDAT_LFSE_03$DV_598(1.0),"Population by educational attainment level, sex and age (%) - main indicators",A,Annual,T,Total,Y15-64,From 15 to 64 years,PC,Percentage,ED5-8,Tertiary education (levels 5-8),SI,Slovenia,2015,,26.6,,,,,
dataflow,ESTAT:EDAT_LFSE_03$DV_598(1.0),"Population by educational attainment level, sex and age (%) - main indicators",A,Annual,T,Total,Y15-64,From 15 to 64 years,PC,Percentage,ED5-8,Tertiary education (levels 5-8),SI,Slovenia,2016,,27.2,,,,,
dataflow,ESTAT:EDAT_LFSE_03$DV_598(1.0),"Population by educational attainment level, sex and age (%) - main indicators",A,Annual,T,Total,Y15-64,From 15 to 64 years,PC,Percentage,ED5-8,Tertiary education (levels 5-8),SI,Slovenia,2017,,28.7,,,,,
dataflow,ESTAT:EDAT_LFSE_03$DV_598(1.0),"Population by educational attainment level, sex and age (%) - main indicators",A,Annual,T,Total,Y15-64,From 15 to 64 years,PC,Percentage,ED5-8,Tertiary education (levels 5-8),SI,Slovenia,2018,,28.7,,,,,
dataflow,ESTAT:EDAT_LFSE_03$DV_598(1.0),"Population by educational attainment level, sex and age (%) - main indicators",A,Annual,T,Total,Y15-64,From 15 to 64 years,PC,Percentage,ED5-8,Tertiary education (levels 5-8),SI,Slovenia,2019,,29.3,,,,,
dataflow,ESTAT:EDAT_LFSE_03$DV_598(1.0),"Population by educational attainment level, sex and age (%) - main indicators",A,Annual,T,Total,Y15-64,From 15 to 64 years,PC,Percentage,ED5-8,Tertiary education (levels 5-8),SI,Slovenia,2020,,31.5,,,,,
dataflow,ESTAT:EDAT_LFSE_03$DV_598(1.0),"Population by educational attainment level, sex and age (%) - main indicators",A,Annual,T,Total,Y15-64,From 15 to 64 years,PC,Percentage,ED5-8,Tertiary education (levels 5-8),SI,Slovenia,2021,,35.4,,b,break in time series,,
dataflow,ESTAT:EDAT_LFSE_03$DV_598(1.0),"Population by educational attainment level, sex and age (%) - main indicators",A,Annual,T,Total,Y15-64,From 15 to 64 years,PC,Percentage,ED5-8,Tertiary education (levels 5-8),SI,Slovenia,2022,,35.1,,,,,
dataflow,ESTAT:EDAT_LFSE_03$DV_598(1.0),"Population by educational attainment level, sex and age (%) - main indicators",A,Annual,T,Total,Y15-64,From 15 to 64 years,PC,Percentage,ED5-8,Tertiary education (levels 5-8),SI,Slovenia,2023,,29.8,,b,break in time series,,
dataflow,ESTAT:EDAT_LFSE_03$DV_598(1.0),"Population by educational attainment level, sex and age (%) - main indicators",A,Annual,T,Total,Y15-64,From 15 to 64 years,PC,Percentage,ED5-8,Tertiary education (levels 5-8),SI,Slovenia,2024,,30.5,,,,,
dataflow,ESTAT:EDAT_LFSE_03$DV_598(1.0),"Population by educational attainment level, sex and age (%) - main indicators",A,Annual,T,Total,Y15-64,From 15 to 64 years,PC,Percentage,ED5-8,Tertiary education (levels 5-8),SK,Slovakia,2015,,18.9,,,,,
dataflow,ESTAT:EDAT_LFSE_03$DV_598(1.0),"Population by educational attainment level, sex and age (%) - main indicators",A,Annual,T,Total,Y15-64,From 15 to 64 years,PC,Percentage,ED5-8,Tertiary education (levels 5-8),SK,Slovakia,2016,,19.7,,,,,
dataflow,ESTAT:EDAT_LFSE_03$DV_598(1.0),"Population by educational attainment level, sex and age (%) - main indicators",A,Annual,T,Total,Y15-64,From 15 to 64 years,PC,Percentage,ED5-8,Tertiary education (levels 5-8),SK,Slovakia,2017,,20.7,,,,,
dataflow,ESTAT:EDAT_LFSE_03$DV_598(1.0),"Population by educational attainment level, sex and age (%) - main indicators",A,Annual,T,Total,Y15-64,From 15 to 64 years,PC,Percentage,ED5-8,Tertiary education (levels 5-8),SK,Slovakia,2018,,22.0,,,,,
dataflow,ESTAT:EDAT_LFSE_03$DV_598(1.0),"Population by educational attainment level, sex and age (%) - main indicators",A,Annual,T,Total,Y15-64,From 15 to 64 years,PC,Percentage,ED5-8,Tertiary education (levels 5-8),SK,Slovakia,2019,,23.1,,,,,
dataflow,ESTAT:EDAT_LFSE_03$DV_598(1.0),"Population by educational attainment level, sex and age (%) - main indicators",A,Annual,T,Total,Y15-64,From 15 to 64 years,PC,Percentage,ED5-8,Tertiary education (levels 5-8),SK,Slovakia,2020,,23.9,,,,,
dataflow,ESTAT:EDAT_LFSE_03$DV_598(1.0),"Population by educational attainment level, sex and age (%) - main indicators",A,Annual,T,Total,Y15-64,From 15 to 64 years,PC,Percentage,ED5-8,Tertiary education (levels 5-8),SK,Slovakia,2021,,24.7,,b,break in time series,,
dataflow,ESTAT:EDAT_LFSE_03$DV_598(1.0),"Population by educational attainment level, sex and age (%) - main indicators",A,Annual,T,Total,Y15-64,From 15 to 64 years,PC,Percentage,ED5-8,Tertiary education (levels 5-8),SK,Slovakia,2022,,26.0,,,,,
dataflow,ESTAT:EDAT_LFSE_03$DV_598(1.0),"Population by educational attainment level, sex and age (%) - main indicators",A,Annual,T,Total,Y15-64,From 15 to 64 years,PC,Percentage,ED5-8,Tertiary education (levels 5-8),SK,Slovakia,2023,,25.8,,,,,
dataflow,ESTAT:EDAT_LFSE_03$DV_598(1.0),"Population by educational attainment level, sex and age (%) - main indicators",A,Annual,T,Total,Y15-64,From 15 to 64 years,PC,Percentage,ED5-8,Tertiary education (levels 5-8),SK,Slovakia,2024,,25.7,,,,,
dataflow,ESTAT:EDAT_LFSE_03$DV_598(1.0),"Population by educational attainment level, sex and age (%) - main indicators",A,Annual,T,Total,Y15-64,From 15 to 64 years,PC,Percentage,ED5-8,Tertiary education (levels 5-8),TR,Türkiye,2015,,14.8,,,,,
dataflow,ESTAT:EDAT_LFSE_03$DV_598(1.0),"Population by educational attainment level, sex and age (%) - main indicators",A,Annual,T,Total,Y15-64,From 15 to 64 years,PC,Percentage,ED5-8,Tertiary education (levels 5-8),TR,Türkiye,2016,,16.0,,,,,
dataflow,ESTAT:EDAT_LFSE_03$DV_598(1.0),"Population by educational attainment level, sex and age (%) - main indicators",A,Annual,T,Total,Y15-64,From 15 to 64 years,PC,Percentage,ED5-8,Tertiary education (levels 5-8),TR,Türkiye,2017,,16.6,,,,,
dataflow,ESTAT:EDAT_LFSE_03$DV_598(1.0),"Population by educational attainment level, sex and age (%) - main indicators",A,Annual,T,Total,Y15-64,From 15 to 64 years,PC,Percentage,ED5-8,Tertiary education (levels 5-8),TR,Türkiye,2018,,17.3,,,,,
dataflow,ESTAT:EDAT_LFSE_03$DV_598(1.0),"Population by educational attainment level, sex and age (%) - main indicators",A,Annual,T,Total,Y15-64,From 15 to 64 years,PC,Percentage,ED5-8,Tertiary education (levels 5-8),TR,Türkiye,2019,,18.4,,,,,
dataflow,ESTAT:EDAT_LFSE_03$DV_598(1.0),"Population by educational attainment level, sex and age (%) - main indicators",A,Annual,T,Total,Y15-64,From 15 to 64 years,PC,Percentage,ED5-8,Tertiary education (levels 5-8),TR,Türkiye,2020,,19.7,,,,,
dataflow,ESTAT:EDAT_LFSE_03$DV_598(1.0),"Population by educational attainment level, sex and age (%) - main indicators",A,Annual,T,Total,Y15-64,From 15 to 64 years,PC,Percentage,ED5-8,Tertiary education (levels 5-8),TR,Türkiye,2021,,20.4,,b,break in time series,,
dataflow,ESTAT:EDAT_LFSE_03$DV_598(1.0),"Population by educational attainment level, sex and age (%) - main indicators",A,Annual,T,Total,Y15-64,From 15 to 64 years,PC,Percentage,ED5-8,Tertiary education (levels 5-8),TR,Türkiye,2022,,21.0,,,,,
dataflow,ESTAT:EDAT_LFSE_03$DV_598(1.0),"Population by educational attainment level, sex and age (%) - main indicators",A,Annual,T,Total,Y15-64,From 15 to 64 years,PC,Percentage,ED5-8,Tertiary education (levels 5-8),TR,Türkiye,2023,,21.8,,,,,
dataflow,ESTAT:EDAT_LFSE_03$DV_598(1.0),"Population by educational attainment level, sex and age (%) - main indicators",A,Annual,T,Total,Y15-64,From 15 to 64 years,PC,Percentage,ED5-8,Tertiary education (levels 5-8),TR,Türkiye,2024,,22.7,,,,,
dataflow,ESTAT:EDAT_LFSE_03$DV_598(1.0),"Population by educational attainment level, sex and age (%) - main indicators",A,Annual,T,Total,Y15-64,From 15 to 64 years,PC,Percentage,ED5-8,Tertiary education (levels 5-8),UK,United Kingdom,2015,,37.6,,,,,
dataflow,ESTAT:EDAT_LFSE_03$DV_598(1.0),"Population by educational attainment level, sex and age (%) - main indicators",A,Annual,T,Total,Y15-64,From 15 to 64 years,PC,Percentage,ED5-8,Tertiary education (levels 5-8),UK,United Kingdom,2016,,38.3,,,,,
dataflow,ESTAT:EDAT_LFSE_03$DV_598(1.0),"Population by educational attainment level, sex and age (%) - main indicators",A,Annual,T,Total,Y15-64,From 15 to 64 years,PC,Percentage,ED5-8,Tertiary education (levels 5-8),UK,United Kingdom,2017,,38.7,,,,,
dataflow,ESTAT:EDAT_LFSE_03$DV_598(1.0),"Population by educational attainment level, sex and age (%) - main indicators",A,Annual,T,Total,Y15-64,From 15 to 64 years,PC,Percentage,ED5-8,Tertiary education (levels 5-8),UK,United Kingdom,2018,,39.3,,,,,
dataflow,ESTAT:EDAT_LFSE_03$DV_598(1.0),"Population by educational attainment level, sex and age (%) - main indicators",A,Annual,T,Total,Y15-64,From 15 to 64 years,PC,Percentage,ED5-8,Tertiary education (levels 5-8),UK,United Kingdom,2019,,40.6,,,,,
